id,link,zimu_num,shuzi,zifu_num,label
79,http://roks.ua,10,0,4,redirect
80,http://skgroup.kiev.ua,17,0,5,redirect
81,http://tecnocuer.com,16,0,4,redirect
82,http://tk-gregoric.si,16,0,5,redirect
83,http://tomalinoalambres.com.ar,25,0,5,redirect
84,http://womenslabour.org,19,0,4,redirect
85,http://wroclawski.com.pl,19,0,5,redirect
86,http://xoomer.alice.it/email02/bom.jpg,28,2,8,Trojan
87,http://update.51edm.net/20090728/01.dll,19,12,8,Trojan
88,http://update.51edm.net/20090728/01.kdg,19,12,8,Trojan
89,http://www.xiruz.kit.net/mola.jpg,25,0,8,Trojan
90,http://wfoto.front.ru/fotos.com,24,0,7,Trojan
91,http://ska.energia.cz/download/imer.up,30,0,8,Trojan
92,http://callingcardsinstantly.com/webalizer/050709wareza/crack=17=keygen=serial.html,64,8,11,redirect
93,http://dawnframing.com/webalizer/050709wareza/crack=17=keygen=serial.html,54,8,11,redirect
94,http://free-crochet-pattern.com/webalizer/050709wareza/crack=17=keygen=serial.html,61,8,13,redirect
95,http://js.tongji.linezing.com/1189582/tongji.js,31,7,9,redirect
96,http://adgallery.whitehousedrugpolicy.gov/members/Miley-Cyrus-Nude/default.aspx,68,0,11,Trojan
97,http://www.vvvic.com,15,0,5,redirect
98,http://www.professionalblackbook.com/,31,0,6,redirect
99,http://0koryu0.easter.ne.jp,19,2,6,redirect
100,http://www.whitesports.co.kr,22,0,6,redirect
101,http://typeofmarijuana.com/,22,0,5,redirect
102,http://trafficgrowth.com/,20,0,5,redirect
103,http://thcvaporizer.com/,19,0,5,redirect
104,http://roorbong.com/,15,0,5,redirect
105,http://thcextractor.com/,19,0,5,redirect
106,http://purethc.com/,14,0,5,redirect
107,http://potvaporizer.com/,19,0,5,redirect
108,http://portablevaporizer.com/,24,0,5,redirect
109,http://cannabispicture.com/,22,0,5,redirect
110,http://cannabislyric.com/,20,0,5,redirect
111,http://dp-medien.eu,14,0,5,redirect
112,http://juedische-kammerphilharmonie.de,33,0,5,redirect
113,http://vernoblisk.com,17,0,4,redirect
114,http://vural-electronic.com,22,0,5,redirect
115,http://www.purplehorses.net/?page=bleach-244-online,38,3,10,redirect
116,http://www.wildsap.com/?kkk=bleach-episodes-244,34,3,10,redirect
117,http://www.ohiomm.com/?page=bleach-244-vosta,31,3,10,redirect
118,http://be-funk.com/?kkk=bleach-244-english-sub,32,3,11,redirect
119,http://revistaelite.com/?topic=bleach-244-english-sub,40,3,10,redirect
120,http://www.wrestlingexposed.com/faq.php?t=bleach-244-english-sub,49,3,12,redirect
121,http://revistaelite.com/?topic=bleach-244-raw,33,3,9,redirect
122,http://santacruzsuspension.com/?j=bleach-episode-245,40,3,9,redirect
123,http://www.sitepalace.com/w0rmreaper/NoVaC.jpeg,38,1,8,Trojan
124,http://downloads-whatsapp.com/whatsapp-for-samsung.php,45,0,9,Trojan
125,http://www.rempko.sk/kontakt.htm,25,0,7,redirect
126,http://www.secondome.com/sora-margherita/,33,0,8,redirect
127,http://a.update.51edm.net/20100223/01.kdg?md5=ab2676ca2190bc21abcba6e5f5b3b2a7,38,29,11,Trojan
128,http://vette-porno.nl,16,0,5,redirect
129,http://obkom.net.ua/bancodes/rotator.php?place=indexfoot,46,0,10,redirect
130,http://blacknite.eu/cracking/Pelite.EXE,32,0,7,Trojan
131,http://bargainracks.co.uk/img/common/1x2.gif,33,2,9,Trojan
132,http://pokachi.net/,14,0,5,redirect
133,http://pride-u-bike.com/2006/09/30/akkymtlator/,28,8,11,redirect
134,http://pride-u-bike.com/2007/06/23/s-tolkacha/,26,8,12,redirect
135,http://pride-u-bike.com/2007/07/30/doroga-smerti/,29,8,12,redirect
136,http://pride-u-bike.com/byzapimoto/,27,0,8,redirect
137,http://pride-u-bike.com/motorcycle/suzuki-motorcycle/,43,0,10,redirect
138,http://pride-u-bike.com/motorcycle/vozdeniye-motorcycle/,46,0,10,redirect
139,http://pride-u-bike.com/sell/honda-steed-400-1996/,31,7,12,redirect
140,http://pride-u-bike.com/sell/honda-vfr400r-nc30/,32,5,11,redirect
141,http://quotidiennokoue.com/,22,0,5,redirect
142,http://quotidiennokoue.com/?cat=5,25,1,7,redirect
143,http://quotidiennokoue.com/?p=558,23,3,7,redirect
144,http://safety.amw.com/family/ask-john-walsh-how-can-i-tell-if-a-child-has-been-abused/,66,0,20,redirect
145,http://safety.amw.com/home/stop-domestic-violence-before-it-starts/,54,0,13,redirect
146,http://wmserver.net/sgcg/?page_id=5,25,1,9,redirect
147,http://wp9.ru/,8,1,5,redirect
148,http://www.sanseracingteam.com/wordpress/,34,0,7,redirect
149,http://www.sanseracingteam.com/wordpress/?p=128,35,3,9,redirect
150,http://www.sonnoli.com/?page_id=5,23,1,9,redirect
151,http://www.stirparts.ru/,18,0,6,redirect
152,http://www.tiergestuetzt.de/,22,0,6,redirect
153,http://pic.starsarabian.com/,22,0,6,redirect
154,http://www.angolotesti.it/J/testi_canzoni_jovanotti_168/testo_canzone_chissa_se_stai_dormendo_9566.html,78,7,18,redirect
155,http://w612.nb.host127-0-0-1.com/bins/int/kr3_znp.int?fxp=384bd820008ee37f030b3e65bca6e8a1a65beab33574f567a23b0a987ca83e6544e3e645,58,56,16,Trojan
156,http://q28840.nb.host127-0-0-1.com/bins/int/tp_map16.int?fxp=5936289861f351e362768cf97e7b45e0648647f26c6d6750fb2298af91238cf9c815a461,50,67,16,Trojan
157,http://w4988.nb.host127-0-0-1.com/bins/int/np_pkz.int?affid=NP_0104&fxp=85c26940bd074d9ebe8290842bca496331374b71c3b8806954f77f9,54,54,19,Trojan
158,http://z32538.nb.host127-0-0-1.com/bins/int/np_pkz.int?affid=NP_0104&fxp=2ac11c971204a16811817c725e04d68a44f9d4987c472f66eb08d0,54,54,19,Trojan
159,http://fgawegwr.chez.com/images/1273471091.exe,28,10,8,Trojan
160,http://montezuma.spb.ru/key/72548.htm,24,5,8,Trojan
161,http://freeserials.ws/sn/64850.html,23,5,7,Trojan
162,http://allxscan.tk/ddt/load.php?f=1&e=4,26,2,11,Trojan
163,http://helesouurusa.cjb.com/land/video.php?l=4:52&id=1&n=my_loli2&a=mike&path=./tmb/my_loli2/31.jpg&rat=./img/rating5.jpg&v=61545,81,14,34,Trojan
164,http://helesouurusa.cjb.com/land/?n=my_loli2&id=1,35,2,12,Trojan
165,http://luwyou.com/photos.php,22,0,6,Trojan
166,http://ns2ns1.tk/test/load.php?f=1&e=2,23,4,11,Trojan
167,http://textsex.tk/str/load.php?f=1&e=4,25,2,11,Trojan
168,http://mbrdot.tk/123/load.php?f=1&e=6,21,5,11,Trojan
169,http://sexyster.tk/lo/load.php?f=1&e=6,25,2,11,Trojan
170,http://www.gameangel.com/System/html/js/html.js,37,0,10,redirect
171,http://vvps.ws/44/mothersdarlingcross.php?,32,2,8,Trojan
172,http://beldiplomcom.75.com1.ru/loading.php?spl=mdac,38,3,10,Trojan
173,http://www.downloaddirect.com/software/vlc-player/2567,41,4,9,Trojan
174,http://orkut.krovatka.su/imagem-542454.jpg,28,6,8,Trojan
175,http://alissonluis-musico.sites.uol.com.br/mar.jpg,40,0,10,Trojan
176,http://seet10.jino.ru,14,2,5,Trojan
177,http://vkont.bos.ru,14,0,5,Trojan
178,http://download207.mediafire.com/2ezaemp68lyg/fe8lc6kqa1f06n1/Grand+Theft+Modification.zip,67,12,11,Trojan
179,http://seoholding.com/13/overblog,25,2,6,Trojan
180,http://seonetwizard.com/in.cgi?3,24,1,7,Trojan
181,http://seoholding.com/13/overblog&usg=AFQjCNGS7Xe0yilVQ6lGj3Oroonf7-gfhg,56,7,9,Trojan
182,http://seoholding.com/13/boardhost,26,2,6,Trojan
183,http://nobodyspeakstruth.narod.ru/upload/main.exe,41,0,8,Trojan
184,http://www8.0zz0.com/2012/05/05/18/394995639.gif,15,22,11,Trojan
185,http://www12.0zz0.com/2012/05/06/00/464591666.gif,15,23,11,Trojan
186,http://www.petpleasers.ca/templates/rhuk_milkyway/images/red/sll.exe,56,0,12,Trojan
187,http://zjjlf.croukwexdbyerr.net/zyso.cgi?16,33,2,8,redirect
188,http://www.two-of-us.at/images/W.exe,26,0,10,Trojan
189,http://www.two-of-us.at/images/vein.exe,29,0,10,Trojan
190,http://www.two-of-us.at/images/s4x.exe,27,1,10,Trojan
191,http://www.two-of-us.at/images/s2x.exe,27,1,10,Trojan
192,http://www.two-of-us.at/images/s2.exe,26,1,10,Trojan
193,http://www.two-of-us.at/images/m.exe,26,0,10,Trojan
194,http://www.two-of-us.at/images/digitalcoinminer.exe,41,0,10,Trojan
195,http://www.two-of-us.at/images/dgc4x.exe,29,1,10,Trojan
196,http://www.two-of-us.at/images/dc.exe,27,0,10,Trojan
197,http://www.two-of-us.at/images/bz.exe,27,0,10,Trojan
198,http://www.two-of-us.at/images/BR.exe,27,0,10,Trojan
199,http://www.two-of-us.at/images/aurcoinlab.exe,35,0,10,Trojan
200,http://www.perupuntocom.com/claroideas.exe,35,0,7,Trojan
201,http://www.two-of-us.at/images/au4x.exe,28,1,10,Trojan
202,http://xamateurpornlic.www1.biz/latest/xxx-porn-movie.avi.exe,49,1,11,Trojan
203,http://www.two-of-us.at/images/1.exe,25,1,10,Trojan
204,http://xpornstarsckc.ddns.name/latest/xxx-porn-movie.avi.exe,49,0,11,Trojan
205,http://upswings.net/track.php?c005,24,3,7,redirect
206,http://www.lyzgs.com/track.php?c005,24,3,8,redirect
207,http://weboxmedia.by/track.php?c005,25,3,7,redirect
208,http://gravityexp.com/go.php?sid=12,25,2,8,redirect
209,http://analxxxclipsyjh.dnset.com/latest/amateur_dog_sex_01.avi.exe,52,2,12,Trojan
210,http://port.bg/wfgv.html?php=receipt,28,0,8,redirect
211,http://webordermanager.com,22,0,4,redirect
212,http://videoflyover.com,19,0,4,redirect
213,http://www.0uk.net/zaaqw/Pony.exe,24,1,8,Trojan
214,http://www.0uk.net/zaaqw/cs.exe,22,1,8,Trojan
215,http://ukonline.hc0.me/new.exe,22,1,7,Trojan
216,http://ukonline.hc0.me/Host.exe,23,1,7,Trojan
217,http://somethingnice.hc0.me/Miner/CPUMiner.files,39,1,8,Trojan
218,http://directxex.com/uploads/965775728.crypt.exe,31,9,8,Trojan
219,http://directxex.com/uploads/565785830.been.exe,30,9,8,Trojan
220,http://directxex.com/uploads/482862824.kmahard.exe,33,9,8,Trojan
221,http://directxex.com/uploads/472678730.2113899106.puttymanager.exe,38,19,9,Trojan
222,http://directxex.com/uploads/39164388.ms.exe?dl=1,30,9,10,Trojan
223,http://directxex.com/uploads/341043287.crypted.exe,33,9,8,Trojan
224,http://directxex.com/uploads/1870347935.http.exe,30,10,8,Trojan
225,http://www.offerent.com/tmp/5lro65.php?receipt_print=825_417011330,39,15,12,Trojan
226,http://directxex.com/uploads/1803412028.mintt.exe,31,10,8,Trojan
227,http://bbs.bjchun.com/report.htm,25,0,7,redirect
228,http://customsboysint.com/1/25/human-head-wireframe,39,3,9,redirect
229,http://www.daspar.net/components/.kkcpgr.php?action=ss00_323,43,5,12,Trojan
230,http://freefblikes.phpnet.us,23,0,5,Trojan
231,http://directxex.com/uploads/1005443056.cryptedserver.exe,39,10,8,Trojan
232,http://yougube.com,14,0,4,redirect
233,http://youtuhe.com,14,0,4,redirect
234,http://youtibe.com,14,0,4,redirect
235,http://sunny99.cholerik.cz/plugins/3yvPRqFJ.php,36,3,8,redirect
236,http://www.rooversadvocatuur.nl/rel.php,32,0,7,redirect
237,http://v.inigsplan.ru/lich/inc/v7675/?/,24,4,11,redirect
238,http://mailboto.com/landing/themes/bluemarine/corso/index.htm,51,0,10,Phishing
239,http://guyscards.com/adobe/,21,0,6,Trojan
240,http://guyscards.com/adobe/update_flash_player.exe,41,0,9,Trojan
241,http://wc0x83ghk.homepage.t-online.de/communed/ameba.js,42,3,10,redirect
242,http://server1.extra-web.cz/dbm.exe,26,1,8,Trojan
243,http://manoske.com/main.php?label=TJaxqKIV0+wlz0MJN5SxypUhWaVDQDqE4PwfdxjPls0=,63,5,10,Trojan
244,http://mmile.com/images/rhcs05.exe,25,2,7,Trojan
245,http://luggage-tv.com/adobe/update_flash_player.exe,41,0,10,Trojan
246,http://luggagepreview.com/adobe/update_flash_player.exe,46,0,9,Trojan
247,http://luggagecast.com/adobe/update_flash_player.exe,43,0,9,Trojan
248,http://kapcotool.com/adobe/update_flash_player.exe,41,0,9,Trojan
249,http://mmile.com/images/bl.exe,23,0,7,Trojan
250,http://bluecutsystem.com/load3.exe,27,1,6,Trojan
251,http://tube8vidsvrx.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
252,http://tube8vidsvtp.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
253,http://tube8vidswsy.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
254,http://tube8vidswtb.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
255,http://tube8vidswys.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
256,http://tube8vidsxlo.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
257,http://tube8vidsxmx.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
258,http://tube8vidsxpg.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
259,http://tube8vidsxpp.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
260,http://tube8vidsxwu.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
261,http://tube8vidsycs.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
262,http://tube8vidsyip.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
263,http://tube8vidsymz.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
264,http://tube8vidsyre.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
265,http://tube8vidsyyf.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
266,http://tube8vidszmi.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
267,http://tube8vidsznj.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
268,http://tube8vidsznx.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
269,http://tube8vidscqs.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
270,http://tube8vidscut.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
271,http://tube8vidsdob.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
272,http://tube8vidsdst.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
273,http://tube8vidsfgd.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
274,http://tube8vidshhr.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
275,http://tube8vidshkk.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
276,http://tube8vidshrw.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
277,http://tube8vidsiet.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
278,http://tube8vidsiww.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
279,http://tube8vidsjac.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
280,http://tube8vidsjan.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
281,http://tube8vidsjhn.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
282,http://tube8vidsjtq.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
283,http://tube8vidslmf.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
284,http://tube8vidslni.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
285,http://tube8vidslqk.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
286,http://tube8vidslrz.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
287,http://tube8vidsnlq.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
288,http://tube8vidsnrt.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
289,http://tube8vidsnvd.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
290,http://tube8vidsnyp.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
291,http://tube8vidsolh.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
292,http://tube8vidsotz.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
293,http://tube8vidsowd.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
294,http://tube8vidspeq.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
295,http://tube8vidsqof.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
296,http://tube8vidsrau.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
297,http://tube8vidsrdr.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
298,http://tube8vidsrhl.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
299,http://tube8vidsrom.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
300,http://tube8vidssan.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
301,http://tube8vidssjw.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
302,http://tube8vidssyg.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
303,http://tube8vidstrh.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
304,http://tube8vidstyp.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
305,http://tube8vidsuty.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
306,http://tube8vidsvaj.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
307,http://tube8vidsvcs.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
308,http://tube8vidsvmr.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
309,http://slimxxxtuberfe.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
310,http://slimxxxtuberjj.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
311,http://slimxxxtuberme.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
312,http://slimxxxtuberue.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
313,http://slimxxxtubesrs.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
314,http://slimxxxtubesrw.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
315,http://slimxxxtubesun.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
316,http://slimxxxtubetmf.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
317,http://slimxxxtubetmg.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
318,http://slimxxxtubetns.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
319,http://slimxxxtubetts.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
320,http://slimxxxtubeubp.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
321,http://slimxxxtubeujh.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
322,http://slimxxxtubeull.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
323,http://slimxxxtubeuvd.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
324,http://slimxxxtubevdn.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
325,http://slimxxxtubevih.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
326,http://slimxxxtubevjk.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
327,http://slimxxxtubewfl.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
328,http://slimxxxtubewiq.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
329,http://slimxxxtubewis.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
330,http://slimxxxtubewmt.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
331,http://slimxxxtubexei.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
332,http://slimxxxtubexiv.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
333,http://slimxxxtubexvq.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
334,http://slimxxxtubexwb.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
335,http://slimxxxtubexxq.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
336,http://slimxxxtubeyge.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
337,http://slimxxxtubeyhz.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
338,http://slimxxxtubeyza.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
339,http://tube8vidsbbr.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
340,http://tube8vidsbhy.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
341,http://tube8vidsbzx.dnset.com/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
342,http://tube8vidscjk.ddns.name/2013/girl-fucked-by-dog.avi.exe,44,5,12,Trojan
343,http://slimxxxtubehdn.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
344,http://slimxxxtubehli.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
345,http://slimxxxtubeidv.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
346,http://slimxxxtubeijc.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
347,http://slimxxxtubeiqb.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
348,http://slimxxxtubejie.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
349,http://slimxxxtubejlp.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
350,http://slimxxxtubejpe.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
351,http://slimxxxtubejvh.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
352,http://slimxxxtubejyk.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
353,http://slimxxxtubekad.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
354,http://slimxxxtubekgj.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
355,http://slimxxxtubekgv.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
356,http://slimxxxtubeklg.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
357,http://slimxxxtubekpn.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
358,http://slimxxxtubekrn.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
359,http://slimxxxtubelap.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
360,http://slimxxxtubelat.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
361,http://slimxxxtubelfr.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
362,http://slimxxxtubelzv.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,4,12,Trojan
