url,zimu_num,shuzi,zifu_num,url_T_zifu_num,inner,out,sum,bili,req_type_num,hanjian_host_num,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.luckytidy.info,20,0,5,0,1,201,202,0.00495,7,3,0,0,0,0,0,0,0,0,0
http://www.nudebeachgalleries.net,28,0,5,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.buffalogoesout.com,24,0,5,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.achren.org,16,0,5,0,,,,,,,2,0,0,0,0,0,0,0,0
http://www.associatesexports.com,27,0,5,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.antalya.ru/links/,21,0,7,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.conds.ru,14,0,5,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.img001.com/business/qiji.exe,28,3,8,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.unalbilgisayar.com,24,0,5,0,119,2,121,0.983471,3,2,0,0,0,0,0,0,0,0,0
http://www.t-sb.net,13,0,6,1,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.hanulsms.com,18,0,5,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.xiruz.kit.net/mola.jpg,25,0,8,0,,,,,,,0,0,1,0,0,0,0,0,1
http://www.wfoto.front.ru/fotos.com,27,0,8,0,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.ska.energia.cz/download/imer.up,33,0,9,0,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.callingcardsinstantly.com/webalizer/050709wareza/crack=17=keygen=serial.html,67,8,12,3,,,,,,,0,0,2,0,0,0,0,0,2
http://www.dawnframing.com/webalizer/050709wareza/crack=17=keygen=serial.html,57,8,12,3,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.free-crochet-pattern.com/webalizer/050709wareza/crack=17=keygen=serial.html,64,8,14,5,,,,,,,0,0,2,0,0,0,0,0,2
http://www.js.tongji.linezing.com/1189582/tongji.js,34,7,10,0,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.adgallery.whitehousedrugpolicy.gov/members/Miley-Cyrus-Nude/default.aspx,71,0,12,2,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.vvvic.com,15,0,5,0,79,32,111,0.711712,10,3,4,0,10,0,0,0,0,0,9
http://www.professionalblackbook.com/,31,0,6,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.0koryu0.easter.ne.jp,22,2,7,0,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.whitesports.co.kr,22,0,6,0,58,1,59,0.983050847,3,2,2,0,1,4,1,0,0,0,0
http://www.typeofmarijuana.com/,25,0,6,0,17,3,20,0.85,3,1,0,0,1,0,0,0,0,0,0
http://www.trafficgrowth.com/,23,0,6,0,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.thcvaporizer.com/,22,0,6,0,8,1,9,0.888888889,2,1,0,0,1,0,0,0,0,0,0
http://www.roorbong.com/,18,0,6,0,,,,,,,2,0,4,1,0,0,0,0,1
http://www.thcextractor.com/,22,0,6,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
http://www.purethc.com/,17,0,6,0,15,1,16,0.9375,3,2,0,0,0,1,0,0,0,0,0
http://www.potvaporizer.com/,22,0,6,0,12,1,13,0.923076923,2,1,0,0,1,0,0,0,0,0,0
http://www.portablevaporizer.com/,27,0,6,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.cannabispicture.com/,25,0,6,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.cannabislyric.com/,23,0,6,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.dp-medien.eu,17,0,6,1,,,,,,,0,0,0,0,0,0,0,0,0
http://www.juedische-kammerphilharmonie.de,36,0,6,1,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0
http://www.vernoblisk.com,20,0,5,0,45,0,45,1,2,1,0,0,0,0,0,0,0,0,0
http://www.vural-electronic.com,25,0,6,1,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0
http://www.purplehorses.net/?page=bleach-244-online,38,3,10,4,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0
http://www.wildsap.com/?kkk=bleach-episodes-244,34,3,10,4,24,1,25,0.96,2,1,0,0,0,0,0,0,0,0,0
http://www.ohiomm.com/?page=bleach-244-vosta,31,3,10,4,,,,,,,0,0,0,0,0,0,0,0,0
http://www.be-funk.com/?kkk=bleach-244-english-sub,35,3,12,6,,,,,,,0,0,0,0,0,0,0,0,0
http://www.revistaelite.com/?topic=bleach-244-english-sub,43,3,11,5,,,,,,,2,0,3,1,0,0,0,0,0
http://www.wrestlingexposed.com/faq.php?t=bleach-244-english-sub,49,3,12,5,,,,,,,0,0,0,0,0,0,0,0,0
http://www.revistaelite.com/?topic=bleach-244-raw,36,3,10,4,0,7,7,0,5,4,2,0,3,1,0,0,0,0,0
http://www.sitepalace.com/w0rmreaper/NoVaC.jpeg,38,1,8,0,0,37,37,0,12,3,0,0,0,0,0,0,0,0,0
http://www.downloads-whatsapp.com/whatsapp-for-samsung.php,48,0,10,3,14,47,61,0.229508197,12,3,0,0,0,0,0,0,0,0,0
http://www.rempko.sk/kontakt.htm,25,0,7,0,29,5,34,0.852941176,3,1,0,0,0,0,0,0,0,0,0
http://www.secondome.com/sora-margherita/,33,0,8,1,15,19,34,0.441176471,6,1,0,0,0,0,0,0,0,0,0
http://www.a.update.51edm.net/20100223/01.kdg?md5=ab2676ca2190bc21abcba6e5f5b3b2a7,41,29,12,2,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.vette-porno.nl,19,0,6,1,0,0,0,0,3,2,1,0,2,0,0,0,0,0,2
http://www.obkom.net.ua/bancodes/rotator.php?place=indexfoot,49,0,11,2,,,,,,,0,0,0,0,0,0,0,0,0
http://www.blacknite.eu/cracking/Pelite.EXE,35,0,8,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.bargainracks.co.uk/img/common/1x2.gif,36,2,10,0,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.pokachi.net/,17,0,6,0,,,,,,,0,0,1,0,0,0,0,0,0
http://www.pride-u-bike.com/2006/09/30/akkymtlator/,31,8,12,2,15,68,83,0.180722892,12,2,0,0,0,2,0,0,0,0,0
http://www.pride-u-bike.com/2007/06/23/s-tolkacha/,29,8,13,3,16,69,84,1.180722892,13,3,0,0,0,2,0,0,0,0,0
http://www.pride-u-bike.com/2007/07/30/doroga-smerti/,32,8,13,3,17,70,85,2.180722892,14,4,0,0,0,2,0,0,0,0,0
http://www.pride-u-bike.com/byzapimoto/,30,0,9,2,18,71,86,3.180722892,15,5,2,0,0,2,0,0,0,0,0
http://www.pride-u-bike.com/motorcycle/suzuki-motorcycle/,46,0,11,3,19,72,87,4.180722892,16,6,0,0,0,2,0,0,0,0,0
http://www.pride-u-bike.com/motorcycle/vozdeniye-motorcycle/,49,0,11,3,20,73,88,5.180722892,17,7,0,0,0,2,0,0,0,0,0
http://www.pride-u-bike.com/sell/honda-steed-400-1996/,34,7,13,5,21,74,89,6.180722892,18,8,0,0,0,2,0,0,0,0,0
http://www.pride-u-bike.com/sell/honda-vfr400r-nc30/,35,5,12,4,22,75,90,7.180722892,19,9,0,0,0,2,0,0,0,0,0
http://www.quotidiennokoue.com/,25,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
http://www.quotidiennokoue.com/?cat=5,28,1,8,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
http://www.quotidiennokoue.com/?p=558,26,3,8,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
http://www.safety.amw.com/family/ask-john-walsh-how-can-i-tell-if-a-child-has-been-abused/,69,0,21,12,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.safety.amw.com/home/stop-domestic-violence-before-it-starts/,57,0,14,5,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.wmserver.net/sgcg/?page_id=5,28,1,10,3,,,,,,,0,0,0,0,0,0,0,0,0
http://www.wp9.ru/,11,1,6,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.sanseracingteam.com/wordpress/,34,0,7,0,15,0,15,1,3,2,0,0,1,0,0,0,0,0,0
http://www.sanseracingteam.com/wordpress/?p=128,35,3,9,2,15,0,15,1,3,2,2,0,2,0,0,0,0,0,0
http://www.sonnoli.com/?page_id=5,23,1,9,3,29,0,29,1,4,3,0,0,0,0,0,0,0,0,0
http://www.stirparts.ru/,18,0,6,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.tiergestuetzt.de/,22,0,6,0,8,0,8,1,1,0,0,0,0,0,0,0,0,0,0
http://www.pic.starsarabian.com/,25,0,7,0,,,,,,,2,0,4,1,0,0,0,0,1
http://www.angolotesti.it/J/testi_canzoni_jovanotti_168/testo_canzone_chissa_se_stai_dormendo_9566.html,78,7,18,9,12,219,231,0.051948,40,14,3,0,3,2,0,0,0,0,0
http://www.w612.nb.host127-0-0-1.com/bins/int/kr3_znp.int?fxp=384bd820008ee37f030b3e65bca6e8a1a65beab33574f567a23b0a987ca83e6544e3e645,61,56,17,6,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.q28840.nb.host127-0-0-1.com/bins/int/tp_map16.int?fxp=5936289861f351e362768cf97e7b45e0648647f26c6d6750fb2298af91238cf9c815a461,53,67,17,6,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.w4988.nb.host127-0-0-1.com/bins/int/np_pkz.int?affid=NP_0104&fxp=85c26940bd074d9ebe8290842bca496331374b71c3b8806954f77f9,57,54,20,9,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.z32538.nb.host127-0-0-1.com/bins/int/np_pkz.int?affid=NP_0104&fxp=2ac11c971204a16811817c725e04d68a44f9d4987c472f66eb08d0,57,54,20,9,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.fgawegwr.chez.com/images/1273471091.exe,31,10,9,0,,,,,,,2,0,0,0,0,0,0,0,0
http://www.montezuma.spb.ru/key/72548.htm,27,5,9,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.freeserials.ws/sn/64850.html,26,5,8,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.allxscan.tk/ddt/load.php?f=1&e=4,29,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.helesouurusa.cjb.com/land/video.php?l=4:52&id=1&n=my_loli2&a=mike&path=./tmb/my_loli2/31.jpg&rat=./img/rating5.jpg&v=61545,84,14,35,16,,,,,,,0,0,5,0,0,0,0,0,0
http://www.helesouurusa.cjb.com/land/?n=my_loli2&id=1,38,2,13,5,,,,,,,0,0,5,0,0,0,0,0,0
http://www.luwyou.com/photos.php,25,0,7,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.ns2ns1.tk/test/load.php?f=1&e=2,26,4,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.textsex.tk/str/load.php?f=1&e=4,28,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.mbrdot.tk/123/load.php?f=1&e=6,24,5,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.sexyster.tk/lo/load.php?f=1&e=6,28,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.gameangel.com/System/html/js/html.js,37,0,10,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.vvps.ws/44/mothersdarlingcross.php?,35,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.beldiplomcom.75.com1.ru/loading.php?spl=mdac,41,3,11,2,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.downloaddirect.com/software/vlc-player/2567,41,4,9,1,,,,,,,0,0,0,0,0,0,0,0,0
http://www.orkut.krovatka.su/imagem-542454.jpg,31,6,9,1,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.alissonluis-musico.sites.uol.com.br/mar.jpg,43,0,11,1,53,64,117,0.452991453,31,19,0,0,1,0,0,0,0,0,0
http://www.seet10.jino.ru,17,2,6,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.vkont.bos.ru,17,0,6,0,0,15,15,0,2,0,0,0,2,0,0,0,0,0,0
http://www.download207.mediafire.com/2ezaemp68lyg/fe8lc6kqa1f06n1/Grand+Theft+Modification.zip,70,12,12,2,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.seoholding.com/13/overblog,28,2,7,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.seonetwizard.com/in.cgi?3,27,1,8,1,,,,,,,0,0,0,0,0,0,0,0,0
http://www.seoholding.com/13/overblog&usg=AFQjCNGS7Xe0yilVQ6lGj3Oroonf7-gfhg,59,7,10,3,,,,,,,0,0,0,0,0,0,0,0,0
http://www.seoholding.com/13/boardhost,29,2,7,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.nobodyspeakstruth.narod.ru/upload/main.exe,44,0,9,0,5,3,8,0.625,4,2,0,0,2,0,0,0,0,0,0
http://www8.0zz0.com/2012/05/05/18/394995639.gif,15,22,11,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www12.0zz0.com/2012/05/06/00/464591666.gif,15,23,11,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.petpleasers.ca/templates/rhuk_milkyway/images/red/sll.exe,56,0,12,1,,,,,,,0,0,0,0,0,0,0,0,0
http://www.zjjlf.croukwexdbyerr.net/zyso.cgi?16,36,2,9,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.two-of-us.at/images/W.exe,26,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.two-of-us.at/images/vein.exe,29,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.two-of-us.at/images/s4x.exe,27,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.two-of-us.at/images/s2x.exe,27,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.two-of-us.at/images/s2.exe,26,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.two-of-us.at/images/m.exe,26,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.two-of-us.at/images/digitalcoinminer.exe,41,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.two-of-us.at/images/dgc4x.exe,29,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.two-of-us.at/images/dc.exe,27,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.two-of-us.at/images/bz.exe,27,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.two-of-us.at/images/BR.exe,27,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.two-of-us.at/images/aurcoinlab.exe,35,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.perupuntocom.com/claroideas.exe,35,0,7,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.two-of-us.at/images/au4x.exe,28,1,10,2,,,,,,,0,0,0,0,0,0,0,0,0
http://www.xamateurpornlic.www1.biz/latest/xxx-porn-movie.avi.exe,52,1,12,2,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.two-of-us.at/images/1.exe,25,1,10,2,,,,,,,0,0,0,0,0,0,0,0,0
http://www.xpornstarsckc.ddns.name/latest/xxx-porn-movie.avi.exe,52,0,12,2,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.upswings.net/track.php?c005,27,3,8,1,,,,,,,0,0,0,0,0,0,0,0,0
http://www.lyzgs.com/track.php?c005,24,3,8,1,,,,,,,0,0,0,0,0,0,0,0,0
http://www.weboxmedia.by/track.php?c005,28,3,8,1,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.gravityexp.com/go.php?sid=12,28,2,9,2,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.analxxxclipsyjh.dnset.com/latest/amateur_dog_sex_01.avi.exe,55,2,13,3,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.port.bg/wfgv.html?php=receipt,31,0,9,2,,,,,,,2,0,3,0,0,0,0,0,0
http://www.webordermanager.com,25,0,5,0,1,0,1,1,2,2,0,0,2,0,0,0,0,0,2
http://www.videoflyover.com,22,0,5,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.0uk.net/zaaqw/Pony.exe,24,1,8,0,,,,,,,2,0,0,0,0,0,0,0,0
http://www.0uk.net/zaaqw/cs.exe,22,1,8,0,,,,,,,2,0,0,0,0,0,0,0,0
http://www.ukonline.hc0.me/new.exe,25,1,8,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.ukonline.hc0.me/Host.exe,26,1,8,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.somethingnice.hc0.me/Miner/CPUMiner.files,42,1,9,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.directxex.com/uploads/965775728.crypt.exe,34,9,9,0,,,,,,,0,0,2,0,0,0,0,0,2
http://www.directxex.com/uploads/565785830.been.exe,33,9,9,0,,,,,,,0,0,1,0,0,0,0,0,1
http://www.directxex.com/uploads/482862824.kmahard.exe,36,9,9,0,,,,,,,0,0,1,0,0,0,0,0,1
http://www.directxex.com/uploads/472678730.2113899106.puttymanager.exe,41,19,10,0,,,,,,,0,0,1,0,0,0,0,0,1
http://www.directxex.com/uploads/39164388.ms.exe?dl=1,33,9,11,2,,,,,,,0,0,1,0,0,0,0,0,1
http://www.directxex.com/uploads/341043287.crypted.exe,36,9,9,0,,,,,,,0,0,1,0,0,0,0,0,1
http://www.directxex.com/uploads/1870347935.http.exe,33,10,9,0,,,,,,,0,0,1,0,0,0,0,0,1
http://www.offerent.com/tmp/5lro65.php?receipt_print=825_417011330,39,15,12,4,,,,,,,0,0,0,0,0,0,0,0,0
http://www.directxex.com/uploads/1803412028.mintt.exe,34,10,9,0,,,,,,,0,0,1,0,0,0,0,0,1
http://www.bbs.bjchun.com/report.htm,28,0,8,0,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.customsboysint.com/1/25/human-head-wireframe,42,3,10,2,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.daspar.net/components/.kkcpgr.php?action=ss00_323,43,5,12,3,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.freefblikes.phpnet.us,26,0,6,0,2,0,2,1,2,1,0,0,4,2,0,0,0,0,1
http://www.directxex.com/uploads/1005443056.cryptedserver.exe,42,10,9,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
http://www.yougube.com,17,0,5,0,,,,,,,0,0,4,0,0,0,0,0,1
http://www.youtuhe.com,17,0,5,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.youtibe.com,17,0,5,0,,,,,,,2,0,0,0,0,0,0,0,0
http://www.sunny99.cholerik.cz/plugins/3yvPRqFJ.php,39,3,9,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.rooversadvocatuur.nl/rel.php,32,0,7,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.v.inigsplan.ru/lich/inc/v7675/?/,27,4,12,1,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.mailboto.com/landing/themes/bluemarine/corso/index.htm,54,0,11,0,,,,,,,2,0,0,0,0,0,0,0,0
http://www.guyscards.com/adobe/,24,0,7,0,,,,,,,2,0,4,1,0,0,0,0,1
http://www.guyscards.com/adobe/update_flash_player.exe,44,0,10,2,,,,,,,0,0,0,0,0,0,0,0,0
http://www.wc0x83ghk.homepage.t-online.de/communed/ameba.js,45,3,11,1,,,,,,,0,0,0,0,0,0,0,0,0
http://www.server1.extra-web.cz/dbm.exe,29,1,9,1,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.manoske.com/main.php?label=TJaxqKIV0+wlz0MJN5SxypUhWaVDQDqE4PwfdxjPls0=,66,5,11,4,,,,,,,0,0,0,0,0,0,0,0,0
http://www.mmile.com/images/rhcs05.exe,28,2,8,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.luggage-tv.com/adobe/update_flash_player.exe,44,0,11,3,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.luggagepreview.com/adobe/update_flash_player.exe,49,0,10,2,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.luggagecast.com/adobe/update_flash_player.exe,46,0,10,2,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.kapcotool.com/adobe/update_flash_player.exe,44,0,10,2,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.mmile.com/images/bl.exe,26,0,8,0,,,,,,,0,0,0,0,0,0,0,0,0
http://www.bluecutsystem.com/load3.exe,30,1,7,0,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.tube8vidsvrx.ddns.name/2013/girl-fucked-by-dog.avi.exe,47,5,13,3,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.tube8vidsvtp.dnset.com/2013/girl-fucked-by-dog.avi.exe,47,5,13,3,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1
